475	6307	221079	23576	65263	3067	5691	4720	5096	6821	3067	2946	11136	2897	91703	10135	9397	9397	8312	4311	328	7132	51807	916	6135	4312	4779	7531	2897	5479	10135	4629	91703	3456
476	3716	6723	2908	25824	3354	56922	90459	3376	3459	3354	920	3669	9836	3558	284904	1401	1401	846	90134	5313	5092	54106	3833	9	9360	9446	3486	9836	8913	284904	5693	3558	8836
477	4694	1278	94233	55157	246	23539	4728	6273	2638	246	4282	122553	1401	5577	83747	21	21	8480	1859	1514	4023	10092	6303	7253	3294	6500	8398	1401	1962	83747	1438	5577	55627
478	3978	7314	4835	25	6535	6535	4725	6403	5618	6535	775	24145	284904	5141	781	1116	1116	6583	2322	4751	92935	1003	9227	10667	26279	5566	1327	284904	5096	781	7364	5141	229
479	54583	4882	50	2992	4852	246	3067	11096	2512	4852	5947	90134	6566	83733	4709	55627	55627	2692	6390	4835	7277	26225	3362	90134	64175	3593	3055	6566	5653	4709	90459	83733	6783
480	4710	112399	1340	2618	2742	5692	671	2266	3263	2742	1119	2287	836	54822	1545	1019	1019	56901	487	6783	91	23576	5163	124454	6301	124454	4707	836	5143	1545	10667	54822	5739
481	50	2182	610	2064	2582	2582	1634	3558	1436	2582	1349	6167	4694	124454	55627	8913	8913	90134	2214	56901	6583	51109	1152	2692	7184	781	51478	4694	6554	55627	2697	124454	28231
482	51172	2683	6565	1384	25870	6529	6338	204	7010	25870	1717	3717	1545	9446	5707	3172	3172	2057	5745	4697	5004	3172	1725	3458	7051	79001	7879	1545	1573	5707	916	9446	5306
483	6135	3992	2864	5066	2563	5690	5229	378	26279	2563	4552	250	6843	836	3480	1515	1515	3558	1591	1363	7919	632	27095	8511	55239	3295	27034	6843	1577	3480	5229	836	9252
484	4701	1134	1636	1891	55244	4852	2798	79676	3958	55244	51426	5337	6541	2778	6476	4709	4709	11136	1131	771	6868	3669	2167	7525	5805	159	119391	6541	3590	6476	51311	2778	1591
485	39	51079	25797	5236	10165	3067	2911	1280	10249	10165	9121	388	8913	7099	4694	53944	53944	3939	51022	229	1436	11315	58157	151	4547	51109	51540	8913	10864	4694	1036	7099	819
486	51540	203	6850	378	2743	2742	5646	6167	6578	2743	2057	9990	5066	83758	6566	83747	83747	2322	11315	3691	7301	7010	1215	26013	7450	34	4724	5066	8986	6566	4035	83758	8986
487	27430	2648	3567	1787	538	26330	9990	10606	9262	538	317	2214	2762	130	8913	6898	6898	2747	5443	361	3934	8480	118429	586	2230	683	112483	2762	219	8913	4704	130	55
488	353	23464	3669	7277	1634	7153	9121	3855	27034	1634	7137	5553	51478	866	53944	10135	10135	5313	9945	91	6284	90	4883	5050	9563	55	2534	51478	9517	53944	4725	866	10988
489	3172	9356	2006	1350	1198	538	2264	7412	4524	1198	124056	644	5653	2745	9397	59272	59272	1195	51727	3554	2170	3906	4708	3419	10352	3033	3033	5653	6307	9397	2266	2745	57727
490	4729	9376	3779	4048	6283	4513	58485	1215	10914	6283	1415	5122	2778	2821	18	5127	5127	7378	4711	3939	1612	2904	251	2322	4723	5406	1558	2778	5733	18	2798	2821	1439
491	56922	7419	7314	1551	5691	2475	10747	2050	5264	5691	8972	476	8986	159	5066	7358	7358	224	1129	2908	8312	9344	123096	11157	80777	6391	16	8986	2778	5066	538	159	5553
492	100132285	90134	1742	5471	5021	2743	126003	4758	4856	5021	4728	586	3480	140801	8986	2992	2992	5553	1132	3363	6138	301	7010	55157	3458	80777	4803	3480	51067	8986	3067	140801	64805
493	8884	6167	246	1234	60490	3354	10873	4547	2892	60490	4543	10988	9397	10257	21	23446	23446	5743	6138	7416	2206	6897	6337	552	6581	131	1350	9397	10376	21	9990	10257	1145
494	4583	1111	7525	8884	10060	5327	7364	8911	1969	10060	7364	5037	5127	6715	6843	781	781	9990	5300	8312	10243	670	2914	1133	8974	55856	5742	5127	3559	6843	5817	6715	1146
495	2235	3562	1591	5444	113675	6506	5732	7093	23761	113675	5693	55512	10840	567	8972	6566	6566	5148	4835	2897	4711	81551	54935	1956	400	26225	506	10840	1545	8972	5320	567	55239
496	4547	1311	6143	54205	1360	6330	117247	5351	1604	1360	114771	3002	55627	4700	2762	1340	1340	4751	6284	6138	11019	3762	113675	57664	22921	2912	7035	55627	919	2762	58485	4700	8833
497	4696	785	64805	3554	4513	6283	538	7376	8724	4513	5683	2903	1716	4320	1716	4694	4694	51268	3418	10280	3691	6500	5406	9468	4790	501	2287	1716	9836	1716	6564	4320	1859
498	540	5149	4708	135	5646	1606	444	83903	3815	5646	51311	5300	81034	95	6541	79676	79676	2235	94233	5050	1544	1487	2170	10797	51540	526	9360	81034	3093	6541	4128	95	7172
499	4714	32	563	3163	10667	113675	87769	919	5164	10667	23428	3163	5479	55937	81034	51174	51174	6330	6915	2947	3363	7253	2212	226	1950	2876	5033	5479	6506	81034	785	55937	5733
500	7415	2903	4313	5166	6330	1356	9344	10390	10056	6330	2950	7276	27306	1384	27306	51175	51175	55825	5731	2213	3777	6271	1487	1487	9791	5817	6822	27306	5859	27306	57172	1384	6583
501	6609	586	51	95	1509	6335	55627	8851	3458	1509	6535	23576	6317	50940	5143	6843	6843	293	5319	6652	886	9468	5141	3563	2	3490	29881	6317	6476	5143	10257	50940	2747
502	152007	5352	4702	2948	87769	6505	3782	9254	7531	87769	3055	5295	5143	1280	5132	5653	5653	5347	221079	224	219	4708	28231	1357	5742	10544	1604	5143	27306	5132	2166	1280	3906
503	4723	219	28231	79631	1608	4988	1497	4751	7846	1608	10863	6850	4514	9120	6317	670	670	5156	4543	6330	54106	6554	6138	6329	5427	4696	7297	4514	6317	6317	8029	9120	1160
504	8802	5553	51807	4714	1497	3043	6614	2779	1555	1497	4725	4856	5707	5915	59272	6038	6038	4036	4158	5148	9588	1573	1644	4708	8398	1401	5959	5707	7099	59272	5732	5915	26225
505	7358	5156	84444	50940	4985	280	5817	51540	4803	4985	5817	1234	6476	4057	6898	8986	8986	3383	6783	4709	10092	1577	51109	2006	2057	9970	5423	6476	9759	6898	84444	4057	51109
506	4702	5161	4190	445	92483	4199	5693	3781	2172	92483	4312	9227	6506	2941	5733	1187	1187	5149	3263	5156	3067	3590	7048	127833	2232	11144	2876	6506	836	5733	5834	2941	2263
507	5688	1815	1278	94	1281	5646	7134	6038	4151	1281	6853	146	3093	4711	3093	4938	4938	6531	87769	221079	2977	10864	221079	1195	9900	4482	25	3093	59272	3093	374291	4711	1356
508	51056	2745	831	4967	2560	9475	8703	51174	3554	2560	3067	10196	59272	716	280	84680	84680	2170	4036	3615	1487	7048	5579	6783	51172	4694	632	59272	1728	280	10873	716	4697
509	3028	3454	3980	2932	6564	7001	6559	51175	6581	6564	3717	5501	5096	64816	10840	2762	2762	9	11144	151	773	831	57664	2026	8841	2948	29920	5096	1909	10840	126003	64816	5096
510	55967	1356	476	6751	7297	1520	3339	55217	6364	7297	4353	3558	919	10039	3691	80704	80704	2215	4507	10383	57664	8833	5045	6777	7416	56922	79090	919	9397	3691	87769	10039	50484
511	2	10667	7173	4722	56922	6328	10667	2264	5055	56922	3284	1215	53944	5527	5653	91703	91703	7322	831	10627	27165	4835	945	2098	1969	55157	6284	53944	3855	5653	7137	5527	4540
512	51734	217	249	8724	1119	5695	9265	280	25	1119	3775	23173	846	221	5479	2747	2747	6135	1134	10226	51022	57727	7846	55856	9131	2215	4717	846	1716	5479	3706	221	644
513	5573	5296	316	1187	3363	1497	6511	670	159	3363	90459	4842	5733	10667	919	9759	9759	1514	22955	714	2915	293	54106	778	51091	6783	5538	5733	3753	919	6559	10667	7358
514	7374	3845	4036	6038	2798	60490	8029	84680	6542	2798	51121	1132	7099	2050	1728	90411	90411	2638	5122	9468	5601	27095	7879	5427	3028	7203	2028	7099	81034	1728	55627	2050	6850
515	54205	4835	3718	10038	4915	87769	4035	4938	1350	4915	4720	5732	1116	4751	1116	83733	83733	6326	9446	148	2045	1111	9588	6331	2244	59342	4856	1116	8312	1116	6614	4751	5037
516	7276	3957	200931	84680	9437	1675	2743	1187	1632	9437	6790	361	1728	107	2562	3093	3093	22934	5050	3753	3002	2638	2729	5156	3033	4709	2821	1728	3691	2562	3293	107	27036
517	1528	1580	5351	2941	5163	4245	10991	55244	28231	5163	6338	883	3691	3630	846	186	186	1644	246	55825	221079	4329	55825	25797	6583	58	3958	3691	284904	846	1356	3630	5957
518	4544	5747	6135	670	4856	10060	23539	2745	25824	4856	2569	32	107	51067	5096	6335	6335	6282	7378	6340	1848	8986	487	51727	5879	59338	6558	107	55627	5096	3554	51067	9212
519	823	1814	1384	4938	4245	5293	84444	5859	6037	4245	60490	6579	8312	5290	6506	6646	6646	6143	4318	6017	87769	1773	5660	1773	4324	10468	2321	8312	6477	6506	2911	5290	1111
520	7919	7378	53944	3418	375	2798	26330	781	270	375	9437	1025	219	11096	7099	27306	27306	2045	1948	3978	5791	229	3777	5733	6542	6403	7415	219	10606	7099	2264	11096	2260
521	2232	9261	5739	6278	5729	54210	3689	80704	4758	5729	6564	1594	5859	4074	5395	6317	6317	2321	7137	2166	3751	2936	3775	1509	7879	790	11144	5859	51478	5395	4915	4074	6541
522	9146	59342	6284	10455	4544	6329	124056	91703	4724	4544	1583	1487	5395	23569	90411	3292	3292	56267	3562	2915	3172	10461	3490	7419	10249	6608	6777	5395	83903	90411	1723	23569	2322
523	5888	55157	1621	27	3833	5687	11188	1725	6583	3833	4316	3094	3292	4547	10606	6364	6364	528	55856	846	540	27036	5791	27	3973	714	3612	3292	123096	10606	134	4547	2912
524	3643	6401	1135	51067	3758	9437	4704	6337	3691	3758	5408	9	21	5967	8312	3691	3691	10627	5163	5406	6783	1545	31	5296	291	5888	476	21	778	8312	5646	5967	5478
525	7454	7412	6401	1612	4199	1119	1208	30835	301	4199	58485	6906	2915	383	6646	5395	5395	5230	57835	1357	111	6571	6336	51426	5707	10352	54963	2915	6646	6646	671	383	8714
526	1468	27095	55825	4791	1036	3479	4883	6391	5054	1036	53343	2249	6646	55	5127	10257	10257	250	5657	8288	10468	2266	814	7316	206358	983	4701	6646	25797	5127	8703	55	7093
527	3945	3274	3383	142	22978	7356	570	785	5423	22978	3490	6611	1208	10797	7137	7099	7099	4129	3945	887	1181	29881	8288	5268	4524	7051	7915	1208	595	7137	3352	10797	2864
528	5538	6850	10266	815	5732	8851	5163	9791	1892	5732	1493	5443	8972	5395	3292	1728	1728	1487	8566	203	11144	10013	3035	4706	6472	5805	5045	8972	5395	3292	1208	5395	51268
529	2885	3614	5050	4809	4482	25870	1392	2099	1891	4482	5045	9468	3855	6541	219	3683	3683	1152	3455	7137	28231	1340	590	768	1892	1675	4524	3855	6335	219	1497	6541	2778
530	2026	90459	5447	10060	1392	3363	8513	1632	7150	1392	7412	673	280	55034	5859	7389	7389	1645	23464	6857	670	1742	1636	6277	6857	587	270	280	2247	5859	4835	55034	942
531	3551	2322	6675	51079	3716	5732	2266	83733	6768	3716	3339	7852	9759	919	6335	5925	5925	10383	11019	1591	5319	1401	5352	1021	29920	5707	216	9759	3480	6335	10991	919	941
532	3157	117247	3577	6477	2911	785	5729	8398	9563	2911	4852	5473	27089	2913	3172	3066	3066	6652	1544	2638	5230	51451	4036	2170	3669	55312	58157	27089	1116	3172	1392	2913	308
533	91	10092	6611	4324	5054	51170	3739	5188	3778	5054	4629	4158	6898	4257	23446	6506	6506	3785	3702	1195	2321	1608	92935	1950	80222	4049	6472	6898	9254	23446	23539	4257	2569
534	2899	554	1459	7389	501	5729	5228	538	4707	501	538	3978	10606	283	4751	50940	50940	2897	57664	1773	6509	610	51022	1278	6536	9376	26227	10606	107	4751	767	283	2908
535	6545	5337	90134	1495	4311	4482	6582	10423	8802	4311	5742	7879	6335	27087	6477	10606	10606	2947	7133	6167	5162	3945	4130	55256	6037	9356	2244	6335	8972	6477	2743	27087	1278
536	11194	2321	2642	55662	11255	10667	3980	7099	5516	11255	1043	3242	3172	4729	3855	221	221	7047	7173	270	487	55217	5338	51305	790	6010	4719	3172	7137	3855	390	4729	80222
537	112483	55512	250	6519	3783	1036	23657	3028	5395	3783	554	51727	23446	6167	9356	8312	8312	3043	9367	2098	279	5860	50484	2261	11144	10295	4709	23446	2915	9356	26330	6167	6565
538	6303	778	2617	51174	3274	2560	767	5479	4324	3274	2266	10092	6477	9970	9376	919	919	7314	6546	3362	10266	1558	782	7018	3421	1429	9446	6477	4751	9376	6338	9970	1558
539	5163	152	1145	51175	6017	2194	475	7384	1351	6017	4914	2864	4751	6817	51174	8714	8714	8288	1950	4036	39	92935	6546	113675	6584	30835	5478	4751	53944	51174	6783	6817	55825
540	79731	5338	1146	5188	6328	22978	2629	5395	2935	6328	4323	4706	51174	1215	51175	552	552	1278	6336	6303	6336	5443	4711	58157	1455	4942	10243	51174	4729	51175	570	1215	79731
541	1728	883	4791	26227	1606	5162	6286	22949	3799	1606	2321	6347	51175	11253	27089	6477	6477	4835	1181	293	328	3558	6326	293	5737	7296	5770	51175	4711	27089	3689	11253	6546
542	51135	6752	2992	2638	5443	1360	5122	8714	58157	5443	56547	7919	670	2006	6364	1208	1208	3689	54935	51172	6546	2729	10468	1591	90	3685	1072	670	6364	6364	9265	2006	10105
543	5164	5159	51022	8974	5692	6564	146	2941	8573	5692	4715	4047	6038	8911	1909	5479	5479	6733	84444	2697	2166	51172	6284	5553	7203	9371	10465	6038	4700	1909	4883	8911	348
544	6167	55	11019	1152	1520	7436	3293	6392	10039	1520	7010	10606	9517	10840	670	5733	5733	7852	5156	1558	3958	3554	1948	2321	3043	5045	683	9517	23446	670	124056	10840	51172
545	1545	4852	2030	4642	4883	4695	28232	4047	6510	4883	1312	6897	6364	2747	6038	5143	5143	10280	121642	5141	5143	7358	5092	29924	57835	290	4751	6364	1487	6038	475	2747	10383
546	57727	5300	4191	1401	2264	1537	712	9356	7093	2264	10667	1773	2247	3855	4514	5320	5320	771	552	5092	3855	55244	5143	4036	2193	325	4947	2247	27089	4514	8513	3855	10390
547	127833	11019	4129	80704	713	3418	2166	9376	6282	713	6323	3490	1187	6317	1208	95	95	8851	9468	3757	6906	1716	224	118429	6256	8527	4946	1187	3172	1208	5729	6317	55256
548	1373	5050	5156	23446	3421	6532	11253	23569	4233	3421	2798	2006	4938	140465	1187	5859	5859	55856	51807	57664	53343	80777	6344	3383	10939	51807	5268	4938	51174	1187	1360	140465	123096
549	10797	3419	2639	2642	3418	6017	785	1969	4629	3418	2938	6783	7137	8851	4938	9517	9517	5143	6401	8480	3043	7378	2321	27071	2206	400	217	7137	51175	4938	1537	8851	1351
550	54107	122553	2692	5621	51170	3758	4907	3479	1327	51170	57282	84790	25797	127	84680	9120	9120	7412	2261	820	931	4544	799	55867	5618	10062	5347	25797	670	84680	6511	127	5338
551	10423	6530	9453	55034	4695	375	3352	1728	10390	4695	3706	8565	84680	4258	2247	9356	9356	5423	3554	1636	58157	219	51727	8200	3643	2099	7203	84680	6038	2247	6286	4258	2992
552	2864	3082	8565	3034	7173	7051	412	95	29881	7173	2166	3757	1909	3685	186	9376	9376	58190	8480	54106	4325	6915	270	1610	5962	4524	4843	1909	1187	186	7123	3685	6278
553	51022	4544	4988	11034	765	4883	7137	79148	9446	765	25870	4319	123096	9254	80704	27089	27089	6138	6509	6277	7133	774	27165	2992	5743	216	384	123096	4938	80704	3339	9254	1134
554	301	6532	2249	9748	23621	1140	79661	2954	3559	23621	5743	6355	80704	51128	91703	1105	1105	51451	55825	6326	7275	1312	3615	6915	6850	3176	6510	80704	84680	91703	5228	51128	51540
555	4724	2006	7137	91703	5687	55967	1360	23549	1387	5687	90411	5427	91703	7867	4883	6541	6541	3815	249	5729	7879	6611	5732	4882	5604	4594	10423	91703	80704	4883	2321	7867	51022
556	51079	2263	7018	1072	4914	83884	2742	7155	6584	4914	23408	1356	5320	26279	79676	4883	4883	1591	2745	3558	2261	4507	8312	107	5468	712	3691	5320	91703	79676	23657	26279	2006
557	5962	6579	6500	51493	1140	7124	3354	51056	5034	1140	23539	221079	186	3781	79148	4751	4751	2167	353	8836	7448	5004	10196	5163	2287	64902	64902	186	2321	79148	2564	3781	875
558	4324	5122	3992	1956	9990	51135	2321	221	817	9990	3992	1579	4883	2897	83733	123096	123096	7010	94	2321	6853	4049	6783	5657	3612	8480	1891	4883	5707	83733	1814	2897	5163
559	3833	6783	5733	7048	83884	3274	414308	6317	7051	83884	1537	2045	83733	219	1487	1024	1024	820	5296	6541	51451	130	2894	5149	57153	1738	4697	83733	262	1487	11253	219	2249
560	4329	3418	186	6584	55967	1666	4482	7301	9054	55967	176	4311	7389	7422	9759	5066	5066	3363	3777	10196	79896	866	2747	7301	9497	5395	1595	7389	186	9759	3739	7422	8802
561	8974	118429	23564	8704	5162	5443	781	56267	6472	5162	1025	1504	9356	3028	6582	3783	3783	57664	1277	94233	9468	83758	6401	6869	1738	7253	587	9356	83733	6582	6582	3028	1340
562	5300	1135	4507	4522	552	7173	4835	54205	3702	552	1814	1278	9376	1376	25797	79148	79148	2212	8288	26013	733	1583	5149	6583	5534	57664	51399	9376	6898	25797	523	1376	3029
563	10382	6390	7378	57153	3612	2261	6337	50940	826	3612	3293	9121	51426	5446	3066	1487	1487	4709	670	55856	7518	5156	3419	1136	6822	4719	80222	51426	6582	3066	1311	5446	3172
564	3418	5733	3633	5050	2153	15	1548	3420	5033	2153	81551	5693	9254	713	4144	6582	6582	6541	50	5230	2212	10257	784	8850	847	6167	3490	9254	9376	4144	840	713	816
565	5294	3455	2904	3654	632	10165	4915	9120	6566	632	5122	2020	1487	5143	9254	130	130	1588	10667	3043	6401	224	1544	90459	4707	51091	5534	1487	9356	9254	3290	5143	7416
566	55937	1215	10257	50	7301	6530	92483	7422	3043	7301	1497	3791	79676	846	123096	866	866	6307	1773	58190	1583	5319	6850	5745	7852	1134	19	79676	4144	123096	7040	846	51727
567	4803	1956	22934	833	3934	2048	1814	9340	7284	3934	8703	1138	90411	5096	5320	83758	83758	10606	3383	7032	3458	5957	6399	5652	1948	56547	6240	90411	5351	5320	5290	5096	5979
568	36	2260	301	2885	1537	11255	390	400	8704	1537	9498	1021	6582	552	221	140465	140465	9517	6853	3383	10196	1384	132	7378	3155	18	290	6582	2006	221	4323	552	1072
569	51109	2280	57727	2717	213	6947	10257	1537	4723	213	5518	509	4729	6337	4642	4257	4257	714	778	2045	5685	1580	5050	5300	1737	1583	10039	4729	3783	4642	3354	6337	8398
570	1495	3362	55157	56605	5695	1392	2674	262	1737	5695	3845	54331	3753	8647	4729	4947	4947	3035	5553	4199	5731	3360	6723	94	2934	306	57835	3753	5320	4729	7134	8647	3669
571	79001	8200	27306	4702	8029	5021	2977	130	4709	8029	126003	1133	5426	5479	51426	501	501	1158	916	6307	9446	3980	9468	5142	2815	1804	4629	5426	610	51426	2742	5479	774
572	1969	250	5122	126328	7356	2264	2104	866	7048	7356	6675	51079	778	1728	3683	6476	6476	782	27306	1588	4708	916	2648	58	27034	5034	51	778	1725	3683	3782	1728	2745
573	6817	2569	4067	316	23408	4985	1723	83758	79090	23408	5055	3362	221	54935	7389	2247	2247	776	5732	56267	6554	58190	3934	2747	1558	91	2149	221	21	7389	2690	54935	6401
574	2280	1742	80222	2882	1666	2739	3554	4883	3619	1666	1234	3067	5321	10423	2321	8511	8511	270	2167	6733	1573	81034	226	785	1351	284904	2548	5321	221	2321	4482	10423	7010
575	6554	7436	1277	912	280	9990	152	64816	10188	280	87769	2894	83903	6821	778	3855	3855	768	3563	7412	1577	55937	10257	91	51478	3418	3176	83903	1208	778	412	6821	249
576	1573	157	1548	56267	53919	23643	834	5733	7083	53919	475	4507	79148	9340	50940	4144	4144	8836	91	1644	3590	91	4697	83747	59342	1129	4312	79148	280	50940	414308	9340	23169
577	1577	58	3690	4708	5875	2911	150	5967	3669	5875	6614	1066	50940	10455	3783	5967	5967	2697	55867	6284	10864	5834	83747	51172	821	3992	3654	50940	3630	3783	1345	10455	120227
578	3590	5141	7275	388	1557	5406	523	3093	9791	1557	26330	328	4711	5351	2006	51426	51426	5096	26013	3357	7137	246	3691	5143	1350	10423	3619	4711	79148	2006	92483	5351	11019
579	10864	4543	5601	79784	785	5745	590	4057	4717	785	249	3799	2321	978	1105	27087	27087	6390	2249	147	5050	4946	3751	1436	119391	1543	1445	2321	51426	1105	79661	978	51305
580	8573	6477	1432	3176	1610	1557	60490	3691	5959	1610	5053	4544	4144	6257	2915	280	280	6167	3669	2006	1859	5096	91	6529	5501	10266	840	4144	7389	2915	9344	6257	7137
581	8850	5151	1140	2230	2028	10007	1056	1143	6822	2028	5163	2947	4700	3417	3753	6817	6817	59272	5347	9517	1195	23169	3172	6470	2876	127	7296	4700	27165	3753	3980	3417	7125
582	5520	6138	50484	6275	3479	23408	554	7867	8398	3479	1557	6401	3783	3376	83903	6328	6328	819	3362	7093	1152	120227	124454	553	826	1633	7150	3783	159	83903	2357	3376	5745
583	4598	4856	2932	51601	84444	3783	4695	7879	51540	84444	1548	6329	2006	5188	9517	5959	5959	4323	3845	8001	7173	55034	22955	5122	25797	123096	3421	2006	56922	9517	1382	5188	3956
584	1120	5427	5313	58	4709	5875	1345	7203	5580	4709	6560	51128	1340	2882	4711	55937	55937	5406	887	2214	51067	1495	3363	5320	6510	917	2908	1340	79676	4711	2104	2882	210
585	23395	91	3551	200931	124583	487	4036	6388	771	124583	7301	6138	1725	2877	4700	7137	7137	9340	251	5320	5423	79731	2977	6565	52	1608	5834	1725	4883	4700	5066	2877	7314
586	224	51426	3455	1528	7436	84444	200895	223	4697	7436	7043	1591	3630	785	95	3685	3685	3570	6277	5096	1773	3263	1859	1103	23205	7047	11004	3630	50940	95	60490	785	9791
587	189	8833	8480	622	10873	1719	2	3685	5478	10873	23657	4543	95	4947	8511	26279	26279	4199	51128	1583	3939	6284	3358	6167	5033	2717	1543	95	6167	8511	23569	4947	6284
588	1432	51022	2747	4698	2739	1610	1557	3290	378	2739	3667	6500	610	22949	9120	2941	2941	3362	4544	1158	7054	823	23576	6546	1327	122553	8884	610	6347	9120	2629	22949	3856
589	2539	552	3563	5894	5161	124	5834	27306	10280	5161	1991	1666	9120	1727	1725	9254	9254	2006	6869	57835	27071	3739	6853	1948	4124	6648	2875	9120	3781	1725	4695	1727	2918
590	5034	5584	1859	10461	3702	124583	410	55937	1580	3702	9990	11144	8714	2100	3630	5096	5096	3945	3274	83903	5161	9453	10606	994	4947	7155	5188	8714	5426	3630	6675	2100	6554
591	8647	2166	8511	119391	55699	3716	3055	4257	50	55699	4128	6546	4642	21	1024	10840	10840	1580	2272	8851	51727	51	3458	2569	3627	5347	10468	4642	4057	1024	5692	21	1573
592	114814	4133	1950	10105	10007	501	25870	4128	3615	10007	10991	1135	5351	2954	8714	4258	4258	10196	10226	3669	23621	2882	2206	10257	23564	54107	10097	5351	4642	8714	3992	2954	1577
593	5295	784	8836	11112	23564	3421	6675	5164	4701	23564	6582	5347	1105	51056	5321	4729	4729	83903	9121	5423	8527	10988	983	3362	4717	5268	23576	1105	2182	5321	6441	51056	3590
594	2905	6271	9468	10243	9475	3630	6853	6472	7203	9475	124583	11019	4257	1969	5959	283	283	51079	610	1152	1725	8288	53343	7010	4629	27089	5879	4257	5911	5959	2	1969	10864
595	4069	7852	7046	218	8851	5163	94233	8836	5045	8851	671	5050	262	3497	4257	3376	3376	3669	59342	3815	1545	7046	4791	375	3717	5151	1528	262	57118	4257	1548	3497	9563
596	2645	1675	4233	28960	6567	10873	1374	80150	5834	6567	834	5685	140465	4642	610	55034	55034	3355	2569	7010	2193	2864	4023	51268	4697	251	4594	140465	6328	610	554	4642	57835
597	1716	8724	2745	22820	1356	440	6580	6477	6507	1356	2743	55244	6328	10606	6328	1725	1725	6536	4708	1612	50484	5313	5004	1544	204	5915	1803	6328	5321	6328	1056	10606	112399
598	308	8288	3554	22934	7412	53919	5644	1909	2876	7412	4321	118429	5501	1725	5925	846	846	6505	3002	51268	3739	117247	2261	1340	3691	6036	3559	5501	95	5925	3055	1725	9120
599	6733	10013	7010	4729	23643	55244	124583	27087	2584	23643	1463	6278	5959	5959	6347	2321	2321	6529	2821	6337	1716	8527	87769	51	348	3569	6578	5959	10039	6347	8604	5959	94
600	27034	10975	6783	2342	55627	126328	23408	1103	51172	55627	3716	9376	6347	51478	4947	2006	2006	5151	51	3355	3758	2166	1773	27095	3055	10039	6446	6347	9120	4947	152	51478	6752
601	81034	2908	24145	54935	1548	1198	5686	21	26227	1548	6035	9356	3683	7301	3992	1909	1909	23576	9227	2212	27095	32	3067	55967	6777	8029	4758	3683	5584	3992	7048	7301	55867
602	4907	6329	90459	83733	5406	55627	5066	26279	216	5406	2194	9313	3066	54205	1119	4711	4711	4329	8912	8911	821	51067	776	1787	7097	1615	6388	3066	2729	1119	2674	54205	55312
603	2937	5657	2912	2194	124056	8029	5875	5127	1080	124056	23464	4129	4947	55244	5967	4700	4700	1636	2911	5530	89832	9397	10383	2180	2908	5916	2948	4947	5140	5967	1557	55244	817
604	100	6531	55867	55699	475	7297	1493	6817	54963	475	5729	7386	5967	378	5426	219	219	2098	5530	1487	4128	1571	10267	1859	1456	2875	25797	5967	3251	5426	5686	378	84444
605	52	632	55256	51268	912	2815	6441	9517	29920	912	4695	6647	56922	6037	140465	780	780	54106	375	2512	3422	3973	56267	4313	6513	384	6241	56922	4257	140465	5694	6037	1787
606	5515	9945	3778	4258	5327	4915	6560	283	5188	5327	4363	4709	27087	632	5351	5136	5136	31	1636	31	55825	7412	6390	4318	3667	3030	6301	27087	8714	5351	5683	632	2027
607	2287	823	58190	6388	650	475	3992	6256	7415	650	412	8480	5584	912	27087	5321	5321	5925	27	10092	7412	3418	3551	7093	598	10396	4233	5584	140465	27087	5915	912	3140
608	5447	23173	4323	5499	487	124056	2879	8913	5565	487	117247	3563	218	7155	3376	25797	25797	887	1968	7322	374291	10188	23464	942	4758	2618	2172	218	4514	3376	2194	7155	1140
609	95	3554	2548	1116	79661	779	26229	55034	10097	79661	6401	39	6817	3956	6817	30835	30835	1357	92935	7276	54107	1351	6897	941	79090	6273	5565	6817	5959	6817	2879	3956	23464
610	226	51807	1349	2877	5091	55699	2564	4069	7316	5091	150	251	4057	23460	26279	3630	3630	5092	118429	3339	1103	9120	11144	250	587	10013	1080	4057	218	26279	3559	23460	3778
611	3751	410	54106	5152	8912	552	7043	1991	6167	8912	5604	8851	26279	2205	5020	778	778	7093	58190	5151	3757	1588	55856	112399	7277	7421	5054	26279	5136	5020	5518	2205	1545
612	4708	3242	6546	2671	440	1548	5683	1119	3560	440	2879	6571	130	7879	83758	3992	3992	378	10243	5742	3118	1277	57835	1583	8884	5468	4711	130	5967	83758	94233	7879	55967
613	3156	2167	5729	4720	3775	2028	818	632	25797	3775	5686	5447	866	1571	130	54935	54935	11315	3490	4702	1441	59340	25797	8836	10404	1072	7846	866	6271	130	200895	1571	7378
614	3949	4067	57664	7153	1081	4715	8604	1462	2937	1081	785	10	83758	56267	866	1119	1119	5550	10383	6505	4313	1950	644	29920	3082	8766	293	83758	27087	866	124583	56267	5313
615	4712	55856	8851	3309	4715	3775	4057	140465	6388	4715	781	4835	6167	3294	30835	6821	6821	6277	5338	7852	2648	112398	1436	58190	1543	4698	6258	6167	2911	30835	6560	3294	80777
616	5660	563	51305	5876	5985	3098	3290	4712	1019	5985	10747	91	159	6307	159	4642	4642	7032	5066	2745	4809	9212	670	4883	683	54822	11136	159	6817	159	25870	6307	64175
617	3034	6648	2674	1111	200895	200895	5692	4258	79631	200895	10280	4809	2911	1462	4057	50814	50814	4914	7018	2235	4697	2690	4199	8802	55825	3028	598	2911	3292	4057	7172	1462	6399
618	151531	1340	1773	3689	94233	4544	5518	2992	57153	94233	26229	3418	5136	733	262	610	610	6389	4706	1278	6733	3938	374291	7412	2180	58485	3690	5136	4128	262	410	733	1436
