56	381	9326	54921	57620	5532	5532	729967	7026	3385	5532	2769	6166	23038	2963	116071	5927	5927	57619	23788	57109	339967	374920	51116	124245	124739	3146	146760	23038	5083	116071	3425	2963	26152
57	10435	133522	123920	55660	80852	5534	1381	6249	23150	80852	4681	10529	81849	1767	81849	2498	2498	29028	6720	51116	3275	2101	85366	57707	9235	56929	735	81849	23038	81849	1282	1767	56895
58	373856	25930	5042	5427	8933	4060	3425	51440	3938	8933	64130	10240	9455	27033	9455	5449	5449	220108	7067	5669	85366	4622	84643	133522	712	150678	3384	9455	9455	9455	1141	27033	51116
59	266747	5465	10987	79035	26071	8933	4241	27033	8411	26071	56850	8568	5452	9455	5452	5318	5318	8568	94137	85366	260425	394	1880	9412	54949	378108	414308	5452	58533	5452	2149	9455	4926
60	9367	54502	1834	8852	7852	920	5276	1767	80012	7852	6863	386607	2498	115572	9967	3460	3460	6601	57631	5458	4588	4861	57109	8638	650405	168433	3497	2498	5452	9967	80144	115572	54904
61	84440	57568	6166	57511	57574	26071	1141	23053	85019	57574	79187	83473	9967	6923	5927	23144	23144	29931	896	170463	200504	84129	84838	284403	64283	9678	336	9967	115572	5927	5534	6923	5630
62	5910	57644	9662	51147	3113	6374	5534	29126	9688	3113	22862	140886	5927	92822	5449	116071	116071	57541	154664	9814	84838	284403	339967	9612	4103	22990	1240	5927	2498	5449	125170	92822	9219
63	83547	348158	83473	5000	1141	1141	81607	80380	1991	1141	80852	286827	5449	3460	2498	6923	6923	85316	6604	23358	2273	7068	3275	389840	3848	79415	8839	5449	6923	2498	339230	3460	124801
64	112942	6192	9150	81567	8573	8573	4681	9455	2990	8573	5727	9612	3460	2498	58533	23215	23215	150135	10011	4588	9814	83473	5669	51116	220972	116966	617	3460	3460	58533	3359	2498	197257
65	5147	79809	7080	6625	6812	6812	339230	5133	25870	6812	5582	127018	6923	5452	3460	81849	81849	219293	904	200504	170463	8648	5433	8568	80012	1346	25874	6923	9967	3460	2150	5452	22821
66	259173	254427	51363	51499	54458	3113	6274	6923	7106	54458	1241	10891	58533	23215	6923	26523	26523	64806	9971	6601	51116	25930	154	50809	3503	3927	80332	58533	23215	6923	2916	23215	83394
67	60492	375287	84861	283742	2892	57574	2925	11187	799	2892	83700	50809	23215	23053	23215	3148	3148	5992	7799	10463	11214	51116	9814	11064	10267	23215	51209	23215	5449	23215	6274	23053	7201
68	26262	399671	124245	487	1143	7852	221914	3460	6010	1143	79882	7840	115572	3895	115572	56929	56929	6780	9612	1269	3346	10529	7068	64969	339970	1349	22836	115572	23053	115572	27065	3895	1261
69	23463	645683	284403	10541	10295	176	1690	404281	55	10295	8933	6838	3895	5883	3895	3895	3895	116092	5698	5989	904	26168	5458	64960	6390	55013	4239	3895	5927	3895	81607	5883	51617
70	8476	100271840	10240	22888	5276	2892	1813	5452	8839	5276	26071	5469	56929	56929	56929	54492	54492	10529	54554	9342	5458	386607	9112	6123	64787	9282	1992	56929	3895	56929	653808	56929	55037
71	398	56164	53335	10565	4241	1404	27151	2498	1240	4241	8187	10286	54492	54492	3148	286512	286512	51373	5433	4435	23358	29903	170463	9581	5990	23780	8411	54492	56929	3148	5562	54492	133396
72	64135	23529	79651	84057	7369	3814	5376	5883	3497	7369	25981	6258	3148	29126	54492	10879	10879	64968	6286	80152	80152	896	4588	11214	735	3895	2264	3148	54492	54492	8573	29126	10240
73	170961	51676	2273	9481	80144	4267	2916	3895	10332	80144	157	6123	286512	80380	286512	7549	7549	5457	8204	9112	9342	124245	200504	54502	84952	2625	114805	286512	286512	286512	9002	80380	55612
74	11138	220108	80168	84281	84342	1143	2922	6310	3689	84342	2890	29079	23053	404281	23053	84911	84911	285464	3346	9862	9112	9971	11214	57568	91319	1063	1088	23053	3148	23053	2925	404281	6166
75	162494	6257	25930	54708	29979	4327	80144	56929	9365	29979	55374	114294	10879	5083	7994	3927	3927	22899	10069	2713	9667	5349	904	57644	6103	114783	4680	10879	92822	7994	221914	5083	10528
76	27035	135112	23358	5983	27065	5276	125170	2146	151295	27065	5532	56829	7994	11187	10879	5883	5883	284403	10286	7031	154	6838	6601	348158	51306	55733	7106	7994	10879	10879	4356	11187	1032
77	57798	83473	64282	11266	125170	7077	1241	23215	80332	125170	9463	4298	3927	286512	7549	347733	347733	6838	8085	9667	4435	57619	80152	6192	412	9604	5408	3927	7994	7549	1002	286512	3065
78	285381	124245	4926	5565	23265	10893	5562	54492	146760	23265	2916	9968	7549	3484	84911	3484	3484	54020	11214	9326	5989	114294	9342	79809	3456	85414	715	7549	3927	84911	12	3484	57605
79	6185	8841	9730	3071	54878	64499	4356	286512	23545	54878	1381	116092	84911	5133	3927	7994	7994	114294	27309	133522	57549	8568	27309	254427	7029	283651	11079	84911	404281	3927	27151	5133	144402
80	54509	9412	9862	6035	11336	7369	9421	54540	65078	11336	3425	5468	5883	3927	5883	115572	115572	9620	2063	10614	84643	2312	9667	375287	117283	6049	2792	5883	347733	5883	29979	3927	140886
81	394	11064	55037	5355	5295	4241	8573	7994	23541	5295	146712	55037	347733	10879	92822	58533	58533	3670	23107	2273	6601	50809	3346	399671	10476	54492	64787	347733	3484	92822	4681	10879	286827
82	23233	9684	10287	5202	1000	1859	11016	3927	4239	1000	729967	29903	92822	3148	347733	9961	9961	386607	10521	6890	7031	9440	23224	645683	81605	6599	2717	92822	5883	347733	7056	3148	27336
83	387755	26263	9705	54891	9463	10295	6865	3484	1088	9463	4267	57619	3484	9967	404281	9729	9729	29855	340024	57549	27309	6123	4435	100271840	6547	9063	2110	3484	84911	404281	5998	9967	135112
84	48	9219	23116	352954	1002	80144	2862	135458	4680	1002	2892	400673	404281	2146	3484	225689	225689	7941	23358	904	6890	29855	5989	25930	151473	51503	347	404281	7549	3484	2922	2146	4147
85	5655	8735	3141	10480	4317	56547	259232	10879	201562	4317	5534	4744	9961	7994	2963	51503	51503	127018	4685	63897	6604	30836	55505	9705	3698	80128	5657	9961	2963	2963	6659	7994	83473
86	8437	6699	3266	84447	146712	4319	2191	3148	2717	146712	9452	7067	9729	135458	9961	135458	135458	1826	4861	4781	9355	27288	5929	56164	336	6421	55893	9729	11187	9961	23426	135458	80139
87	9807	2063	386607	10492	729967	23265	9737	118	793	729967	9746	23543	2963	347733	9729	732360	732360	51132	8563	7709	4781	4625	6890	23529	4139	23316	55	2963	2146	9729	23265	347733	56829
88	387522	53335	6720	79918	1381	11336	29979	347733	94103	1381	1307	8431	225689	51503	2146	9847	9847	7709	9814	81551	10286	6720	10286	6699	1991	221481	4100	225689	9729	2146	11336	51503	3275
89	2665	7080	11064	51429	3425	79148	1002	150678	114805	3425	23583	4350	2146	6310	225689	635	635	4298	7941	10286	2101	116092	6720	51676	5408	400451	3933	2146	6310	225689	6387	6310	23543
90	79839	8568	9684	55860	23426	29979	2769	653420	23301	23426	4241	54596	9847	150678	135458	23053	23053	57504	57109	3346	4350	220108	7031	4622	56311	9967	358	9847	225689	135458	11330	150678	29079
91	27236	5705	26263	8165	5562	27065	6387	9729	23643	5562	1123	27288	51503	9729	51503	2289	2289	26168	8497	9355	10614	405	57549	220108	29066	10106	9879	51503	9961	51503	8292	9729	29903
92	344558	10069	80311	7311	653808	54878	1504	2289	9595	653808	5562	29855	635	635	9847	114783	114783	6407	55505	27309	63897	23130	9590	152206	6543	2172	54933	635	9847	9847	3083	635	6720
93	201176	8202	27288	5049	10507	125170	351	51503	8460	10507	4775	23130	135458	5927	732360	55013	55013	90390	10691	11214	5929	2100	2769	84838	60598	23132	2813	135458	51503	732360	5376	5927	5042
94	54456	50809	51116	7466	10369	7079	653808	5083	29880	10369	5276	5707	11187	5449	635	2114	2114	4625	85366	84164	7709	400673	6604	8204	1161	10879	1804	11187	635	635	1813	5449	1834
95	146853	11214	25821	5985	6659	7059	821	635	2254	6659	55632	4625	6310	84911	6310	10124	10124	54554	10912	6720	100131261	5304	2101	8735	278	27153	2669	6310	135458	6310	10369	84911	5292
96	317719	9611	50809	55096	2893	7058	5998	9967	3482	2893	1813	23196	732360	7549	11187	92822	92822	4115	339967	3275	23224	23107	5042	6258	2205	5079	10332	732360	2114	11187	1504	7549	284403
97	8515	4622	140886	10276	60412	64386	2149	291	280	60412	25825	154664	2114	9847	2289	126133	126133	5304	79447	2647	2647	1749	10614	55806	714	7392	10226	2114	54540	2289	2191	9847	5294
98	25907	100131261	286827	23203	7077	4317	4988	9847	55893	7077	30061	8455	2289	225689	114783	404281	404281	27309	6605	2101	4204	6238	7709	5304	23643	7113	1102	2289	10124	114783	2893	225689	10549
99	11274	896	441089	7203	3501	57511	27065	225689	6693	3501	27436	4115	10124	2289	2114	150678	150678	23130	116461	55144	9590	649330	4350	10902	617	5052	51542	10124	126133	2114	1949	2289	1031
100	10567	6123	57599	51639	10645	7076	414062	126133	55207	10645	6274	51125	126133	9961	55013	8453	8453	54596	10499	55062	6294	127018	140469	10529	4589	286512	3482	126133	29126	55013	414062	9961	27288
101	6009	5349	64969	10566	4060	1000	1939	8453	54933	4060	51654	5020	114783	126133	10124	55573	55573	23788	1880	4204	6720	678	1261	386607	55081	6041	79003	114783	80380	10124	259232	126133	8785
102	7284	374920	8568	11269	7075	9463	2150	29893	7099	7075	55701	5304	55013	54540	126133	80205	80205	122970	84643	6294	5956	3196	7201	23130	259197	347733	5210	55013	2289	126133	3912	54540	4148
103	158471	10891	9971	10296	5166	1002	1803	7549	5660	5166	1143	1854	150678	8453	8453	2963	2963	150383	80152	4985	84164	65055	6780	374920	5657	8805	28998	150678	653420	8453	1241	8453	6894
104	55183	26025	9637	64006	5788	4316	12	84911	1081	5788	1889	135112	8453	653420	150678	573	573	9166	8455	2146	55144	10463	63897	27288	3384	113278	3938	8453	150678	150678	27076	653420	10491
105	80336	27330	9581	113	6274	23426	11330	9961	11231	6274	6865	8241	54540	29893	54540	728860	728860	79637	5458	5042	55062	85366	4781	127018	716	7556	279	54540	8453	54540	1000	29893	29855
106	1369	54467	30836	54107	6374	5295	4986	10124	6403	6374	2862	5630	728860	2114	55573	2146	2146	27288	8431	140469	4616	6095	9355	8431	799	10795	1116	728860	5133	55573	2814	2114	25821
107	23263	9440	6123	55183	4356	6372	27076	2114	523	4356	23005	9648	55573	291	80205	6602	6602	55177	9112	1241	10057	100128265	6294	65999	1992	2113	151295	55573	732360	80205	5270	291	4298
108	23163	5469	29079	83596	8447	10369	1131	5449	914	8447	10418	55922	80205	118	573	9282	9282	8563	7031	6604	25920	57109	9630	54857	133308	9377	1773	80205	728860	573	821	118	56945
109	9270	386607	8718	90459	8448	1381	23426	55573	1440	8448	9737	190	653420	10124	728860	6421	6421	55144	117581	9070	256329	6256	2647	130507	10947	84186	9365	653420	114783	728860	1690	10124	9440
110	9271	130507	83394	23190	4681	3425	1128	6421	199731	4681	653808	654	29126	6421	29126	2168	2168	6720	5469	25920	8022	23076	55144	5630	55204	7704	8460	29126	6421	29126	1803	6421	79050
111	10181	27336	51676	5195	1949	146712	6659	7110	1588	1949	339230	9219	80380	55573	80380	4312	4312	400673	10587	10057	5042	58480	100131261	150483	84676	8453	2779	80380	2168	80380	5295	55573	25930
112	54942	51116	8462	84696	339230	729967	11336	728860	6402	339230	7597	133522	6421	728860	9282	7556	7556	55062	84838	404281	10069	339967	5956	149428	414308	9847	639	6421	4312	9282	6367	728860	10529
113	8888	5916	9968	79139	63827	6347	23265	113278	11144	63827	5376	649330	2168	2168	6421	6310	6310	9862	4435	256329	64077	27332	4204	84129	1773	225689	1081	2168	55573	6421	64215	2168	11064
114	553158	84129	135112	416	1500	5562	6367	5927	9765	1500	4356	58517	573	7110	653420	3001	3001	23196	6601	8022	9070	6407	55062	8648	5360	5833	7099	573	55013	653420	2862	7110	6256
115	55791	127018	56829	23	5998	653808	651	22864	4589	5998	123	6604	4312	4312	6602	29893	29893	8085	23054	4303	9971	6601	84164	85366	64083	6775083	5552	4312	80205	6602	6865	4312	9968
116	5337	124641	10011	8318	10870	54458	9002	2168	7412	10870	2781	23076	6602	113278	4312	7704	7704	94137	10891	7536	79004	23122	3360	27336	11272	4513	1463	6602	3001	4312	60412	113278	386607
117	55198	2101	84823	8408	55168	2893	2893	8611	292	55168	1641	55806	5133	11319	2168	11187	11187	649330	85378	7068	79447	55177	25930	23054	3501	54542	10947	5133	11319	2168	2769	11319	54496
118	83481	27309	4861	2271	1815	6659	10369	4312	50512	1815	132320	6238	9282	3001	5133	11319	11319	29903	5669	55505	6780	26025	4616	9158	2792	1486	84676	9282	6602	5133	2162	3001	65095
119	23345	5467	1261	594	5478	60412	26249	3001	56888	5478	6620	27332	3001	6602	7556	2063	2063	10286	9611	79004	3360	27330	144402	896	8839	6556	25870	3001	118	7556	2147	6602	25978
120	10125	10912	7201	11169	81607	7035	4985	11319	79837	81607	54458	57669	29893	80205	3001	1780	1780	23122	405	79447	140469	54467	10057	22899	358	7468	51138	29893	1780	3001	11081	80205	408
121	80223	84861	5630	647150	100	6354	4283	2908	7130	100	3770	11214	11319	2908	29893	1486	1486	5020	4588	647000	8204	23196	25920	64077	347	79699	5360	11319	573	29893	9737	2908	124245
122	56926	10011	90293	9337	27111	10507	1000	55884	3612	27111	22880	55177	1780	1486	7704	6556	6556	23076	200504	100131261	5698	23082	85378	23107	348180	6013	6834	1780	1486	7704	1506	1486	5304
123	283871	5915	506	1363	2053	9313	6373	153020	4015	2053	23609	23082	2063	6556	2063	653420	653420	11214	2872	85378	28966	4115	64077	100131261	2110	9729	51619	2063	6556	2063	4988	6556	9581
124	5437	6838	3800	5890	27309	3501	7056	6602	28989	27309	84034	55971	7556	9282	11319	2908	2908	4641	5989	4616	85378	57669	3553	57619	4100	953	914	7556	29893	11319	6373	9282	23116
125	8916	5468	9219	5431	64756	1667	1949	1486	1804	64756	821	139324	1486	1780	1780	9063	9063	9648	9705	60488	161882	54596	9070	23196	25818	79589	4589	1486	9282	1780	4283	1780	64969
126	10877	9108	23130	23418	91647	8447	5295	6556	140807	91647	81607	51116	6556	114783	1486	8805	8805	7799	100131261	55147	6256	7067	161882	29855	6744	8842	51493	6556	6769	1486	351	114783	6749
127	23647	10529	23543	9891	83700	8448	3083	1780	7036	83700	5998	83939	7704	9063	6556	9604	9604	5814	5042	10521	4303	27309	155	29903	146760	5165	23409	7704	2063	6556	1131	9063	30836
128	9910	56945	133396	8243	55906	6274	56970	9063	2526	55906	152330	6286	2908	55013	2908	54540	54540	57669	4744	8789	23054	9968	79447	649330	79003	7329	92715	2908	2908	2908	4986	55013	23130
129	7844	4861	6192	5334	2916	4356	64215	23264	57453	2916	29979	2100	113278	9604	9063	7110	7110	27332	140469	27336	190	84193	256329	339967	25874	2253	1437	113278	248	9063	3488	9604	6553
130	128077	6348	79809	10769	79746	4326	1741	6741	80254	79746	8573	6407	248	248	8805	113278	113278	5433	5349	23067	25930	55227	8435	6838	65078	5449	653499	248	113278	8805	8574	248	51676
131	55093	26168	254427	7314	93643	1949	5008	23209	639	93643	5295	55227	9063	6741	9604	8125	8125	6238	170463	6192	116461	8497	9971	4625	9064	2168	10476	9063	22864	9604	27309	6741	649330
132	158358	5707	375287	10495	1741	6357	5270	79699	11272	1741	125170	146850	8125	22864	7110	248	248	4685	6890	54502	60488	9648	64969	1627	2779	80746	3630	8125	7556	7110	5624	22864	516
133	1609	6604	399671	4008	176	339230	6531	80205	22832	176	5493	2802	7110	55884	248	10155	10155	55922	10614	57568	10521	7080	8022	29028	26085	23028	941	7110	6741	248	1500	55884	3141
134	51291	27288	645683	5191	963	1500	55266	9604	5552	963	79703	9057	118	2063	8125	6741	6741	1880	4604	57644	55505	29028	9581	2063	1376	10124	942	118	7704	8125	56970	2063	26154
135	6629	51102	100271840	6588	152206	291	85027	644150	3493	152206	2775	124641	9604	6871	113278	6871	6871	58517	64077	79809	8431	9057	374569	5469	8411	573	540	9604	7110	113278	1741	6871	55904
136	11135	23196	54502	5884	404550	5166	1129	9282	6880	404550	1504	8202	6741	79699	118	5279	5279	51433	5929	254427	9630	117581	441089	4604	7018	5083	811	6741	55884	118	339403	79699	6732
137	1778	79746	57568	79066	23483	8511	60412	6871	1463	23483	1141	6094	10155	573	10155	6769	6769	57530	9667	348158	2314	9862	10069	9231	23410	6602	720	10155	8125	10155	729	573	64960
138	8943	23130	57644	55791	2833	10645	1132	9678	79947	2833	54221	23122	8805	732360	6741	29126	29126	55971	9342	375287	7067	51479	408	51373	80279	389458	9372	8805	9063	6741	1128	732360	22984
139	6915	4744	348158	9859	23705	5788	25945	22990	4124	23705	84570	51433	6871	7041	6871	80380	80380	55227	150483	399671	8789	5020	79004	64207	9879	728860	2260	6871	6871	6871	3674	7041	50809
