140886	0	6
286827	0	6
10240	2.20397774105171e-13	5
22899	2.20397774105171e-13	5
56829	2.20397774105171e-13	5
6166	2.20397774105171e-13	5
29079	2.10678988143975e-10	4
29931	2.10678988143975e-10	4
154	1.3272895786494e-07	3
23543	1.3272895786494e-07	3
260425	1.3272895786494e-07	3
133522	4.6258871372224e-05	2
146227	4.6258871372224e-05	2
155	4.6258871372224e-05	2
2101	4.6258871372224e-05	2
57541	4.6258871372224e-05	2
84650	4.6258871372224e-05	2
94015	4.6258871372224e-05	2
100128265	0.00655365232111571	1
10814	0.00655365232111571	1
153	0.00655365232111571	1
1621	0.00655365232111571	1
1645	0.00655365232111571	1
1677	0.00655365232111571	1
22863	0.00655365232111571	1
23224	0.00655365232111571	1
2713	0.00655365232111571	1
2870	0.00655365232111571	1
3360	0.00655365232111571	1
4861	0.00655365232111571	1
51373	0.00655365232111571	1
51634	0.00655365232111571	1
5742	0.00655365232111571	1
57579	0.00655365232111571	1
57631	0.00655365232111571	1
7067	0.00655365232111571	1
7068	0.00655365232111571	1
84279	0.00655365232111571	1
8455	0.00655365232111571	1
85316	0.00655365232111571	1
9630	0.00655365232111571	1
NA	0.00655365232111571	1
NA	0.00655365232111571	1
